Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Seychelles,SYC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.777536488,3.82676031,4.174132595,4.131088883,4.173381265,3.895688345,3.491659599,2.630181489,3.10068203,2.829248854,2.825866279,2.885621599,2.636895547,3.457136596,3.254551734,2.980658674,2.746664742,2.568828031,2.256942686,2.260877403,2.221376932,2.044812859,2.667339015,2.330459364,2.269725501,2.234425775,2.747987091,2.60511622,2.032090484,2.104801174,2.140195376,
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,66.28,,,,,,,,72.29,,,,,,,,,64.97,,,70.03,71.04,69.55,70.3,68.68,66.59,65.92,,
Seychelles,SYC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,176.9243381,100.4455703,75.35341586,78.84131555,78.14180567,51.55062982,66.62459326,61.61793584,,,,,,,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.313120969,6.59794486,4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.192610074,3.46460214,5.254241203,-1.96894782,4.104700089,
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,11.64997445,8.211124323,7.469018985,7.185662757,6.79138292,6.587762394,5.52412878,4.639311714,6.689435625,10.88606094,18.2215094,16.02954477,14.80499909,13.44687111,11.87395888,27.20828838
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.45,3.539,3.453,3.466,3.49,3.449,3.48,3.447,3.462,3.425,3.478,3.343,3.411,3.42,3.553,3.679,3.787,3.924,4.06,4.175,4.295,4.375,4.469,4.68,4.437,3.927,3.561,3.19,3.193,3.572,3.697,3.635
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,3.88,3.42,,,,,,,,,,4.68,,,,3.19,,,,
Sierra Leone,SLE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.966201391,-0.805843136,-7.514053967,-9.772597992,-13.5592058,-15.98133797,-6.453908951,-4.943038822,-14.83621786,-17.65827812,-8.975495426,-5.842742326,-5.976230863,-6.836479135,-6.35796882,-5.040500149,-7.418761284,-8.998131156,-13.32510873,-22.70332205,-65.02892537,-31.83210176,-14.98057051,-9.426016302,-23.7768122,-7.996646848,-18.27237256,-17.08049442,-19.43435481,-7.885516104,-8.866133722,
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.79119043,38.80738889,31.11475793,38.35755263,36.06692245,36.30320554,27.09430562,23.75264784,24.30554176,26.75921137,7.90550761,8.806326972,10.34227374,11.77687086,11.25730504,10.36752136,9.665326994,7.834219417,6.547213416,7.781370171,7.869629662,14.53437575,21.22851294,15.6140677,4.555925675,5.610934258,5.185307683,5.270389825,5.552261022,5.243410348,5.933703496,
Sierra Leone,SLE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,24.10960093,19.92208274,22.1986656,19.19458877,17.1305526,13.73681467,13.37333386,12.96228481,12.43524903,12.49022786,41.46240391,40.1771311,38.78148456,35.99161426,36.23473511,35.58215114,34.72307214,35.09654627,34.59808748,35.26109302,35.2535714,32.55502258,28.47954765,29.826838,33.87134028,33.28609364,31.99638717,32.34662359,32.80393491,30.98335844,32.32502466,
Sierra Leone,SLE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.7450502,35.88728794,40.30245175,37.39516068,39.95456184,45.21014645,57.39560378,59.40206996,59.86649046,55.01416209,45.13635404,46.21424623,46.35657463,48.48605626,49.39145138,50.29408713,52.17604718,53.65350832,55.26088268,52.94268026,54.59346587,50.59211664,47.98330898,51.79252867,58.6518937,58.20874133,60.6110904,58.93440965,58.15447245,59.48739589,57.44879052,
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.653,64.7,64.725,64.73,64.726,64.754,64.741,64.707,64.679,64.682,64.68,64.663,64.64,66.11,65.234,64.348,63.453,62.547,61.633,60.711,59.781,58.843,57.9,56.95,56.194,55.435,54.674,53.91,53.809,53.298,53.169,53.331
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,,,,,66.11,,,,,60.96,60.52,,,,56.95,,,,53.91,,,,
Sierra Leone,SLE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.68839754,6.639805569,11.45965088,11.09568931,7.175401121,7.47139086,8.316209111,-2.191015006,5.718371757,9.038316326,-1.070862751,3.923360767,4.548255426,9.939982684,7.366322393,9.006766079,9.021519513,1.863483455,0.127953383,14.51974971,6.214934169,4.435497594,4.817630991,3.935540277,2.976799316,3.56169799,4.661435049,3.661304994,1.095672567,-4.143105621,7.613962615,
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.425701731,2.263071187,2.289299644,3.100132626,1.720533848,1.383180525,2.003586185,-0.267502293,0.016709834,1.361623924,0.997197956,-0.391676867,0.5079053,1.662727199,0.425106277,0.962901778,2.104880036,6.627781774,0.596720257,2.823661349,5.247793398,4.575602704,2.358604154,1.02514803,-0.522618167,-0.53226874,0.57626031,0.438620118,0.565260569,-0.181916667,2.30485959,6.12106004
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.18,3.09,3.07,3.03,3.3,3.57,2.5,3.41,4.85,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.641,3.1,4.1,3.54,2.758
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.18,3.09,3.07,3.03,3.3,3.57,2.5,3.41,4.85,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,,3.1,4.1,3.54,
Singapore,SGP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,10.73396414,11.34629589,6.948553101,15.46971226,16.49704142,14.62692179,15.56977263,21.79152511,17.20431669,11.07174081,14.43274501,14.87715346,24.30231945,19.31080146,23.26051923,26.89282281,27.14329651,15.08385139,16.39289424,22.93321266,22.21887579,17.64361274,15.70718759,17.9509219,18.69268237,17.78345965,18.14201206,15.71117048,16.21337565,16.59895363,19.23847518,
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.61788477,32.28713545,32.13797357,31.30422885,31.49225515,31.55485604,31.07038403,32.08791224,30.84562657,32.4585045,30.37966108,30.74567542,30.22480292,31.88589386,31.4076522,30.89429655,28.22577096,26.41533816,27.01631937,26.63587172,25.25959258,25.02220216,23.44272863,24.16851925,24.28802291,23.26968876,23.52952223,25.38769793,24.10859086,23.64852327,24.90297682,
Singapore,SGP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,62.81721558,62.46169934,62.00753448,61.83283965,61.61832444,62.07853749,62.62999077,62.72226013,63.06928087,60.66451974,63.59363423,63.97695568,64.34872521,63.07257513,64.07318438,64.87685405,66.0401485,68.34796176,68.00606952,67.84351708,69.02312363,69.20862705,70.76230616,70.34532579,69.95093331,70.66365925,70.34711026,69.35537825,70.79420382,71.66443327,69.44880106,
Singapore,SGP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.250054747,0.197361758,0.172788647,0.173159173,0.144861979,0.150025188,0.132916825,0.111378367,0.111245962,0.092131733,0.082356656,0.0710328,0.061134072,0.05564899,0.055048114,0.048865424,0.042867997,0.041432188,0.040687761,0.036148989,0.034607601,0.033272727,0.034375217,0.034540851,0.032613514,0.031602822,0.030764965,0.030128117,0.032290819,0.033165073,0.033580081,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.903,62.452,62.927,63.565,64.31,64.841,65.352,65.65,65.916,66.119,66.173,65.4,65.455,65.414,65.816,66.336,66.926,67.539,68.151,68.687,69.125,69.55,69.492,70.271,71.151,70.885,70.58,70.125,70.446,70.308,71.219,70.284
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,49.69,56.85,56.04,55.81,52.5,54.18,52.68,51.14,64.1,49.31,64.4,63.61,63.2,63.3,63,65.01,65.14,65.62,65.44,66.23,66.07,66.59,66.72,67.03,68.33,68.04,67.69,67.7,68.04,68.06,70,
Singapore,SGP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,78.97732192,81.88275581,72.87963718,70.28183455,72.78049031,72.73533406,71.36072927,82.59911664,87.86037846,83.84229173,93.93631251,106.3325409,108.5899838,101.779019,94.96669378,82.83748054,77.2760743,96.40996475,106.3724683,101.4497824,104.7851838,107.8280936,99.44648886,99.60979867,103.3208398,109.1358254,109.3517265,110.7300709,128.3092592,153.4112539,164.1805188,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.4,0.500001937,-5.800003254,-6.599997737,,,,
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,0.300601202,4.432457542,-0.41792902,5.957636888,1.338576217,4.584754357,4.015184211,2.528647885,1.886754663,0.330027165,0.111682656,2.19201011,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,-0.482155646,9.395704652,0.422119061,-8.897711978,1.453856442,-2.103448276,3.953214586,6.298953448,,,,
Sint Maarten (Dutch part),SXM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,12.93268083,11.64503882,11.26160568,9.116195603,7.646009808,7.188328912,8.607594937,,,,,
Sint Maarten (Dutch part),SXM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,77.75125328,78.05859353,78.83670126,67.65814266,69.07267053,69.57117595,69.06704173,,,,,
Sint Maarten (Dutch part),SXM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,0.119360229,0.119000397,0.07646095,0.089726335,0.080249666,0.07515473,0.079699953,,,,,
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,1.901328124,6.205531203,5.843494234,6.619898121,5.925837084,4.076097479,-0.105914962,1.166526518,3.253783981,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.519693137,-3.374681766,3.014302861,
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,9.893505198,23.28702766,13.41552034,9.841095798,5.775827862,6.141989996,6.665651232,10.57044161,12.0357806,7.329620191,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299,12.77414636
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.576,11.87,12.2,13.65,13.11,11.34,11.89,12.19,15.94,19.06,19.38,18.72,17.12,18.6,16.26,13.37,11.14,9.51,12.03,14.38,13.62,13.96,14.22,13.18,11.48,9.67,8.13,6.54,5.75,6.69,6.83,6.094
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,12.2,13.65,13.11,11.34,11.89,12.19,15.94,19.06,19.38,18.72,17.55,18.21,16.28,13.39,11.16,9.51,12.02,14.39,13.63,13.97,14.23,11.54,11.49,9.68,8.14,6.54,5.76,6.72,6.89,
Slovak Republic,SVK,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,-3.508868201,3.325846424,1.509442634,-7.485821038,-7.078847422,-7.122343725,-3.791689817,-2.374136823,-5.66115781,-5.538485209,-0.600892328,-7.589397503,-8.159931331,-7.704814366,-5.352078139,-6.215705873,-3.378925133,-4.617736121,-4.913046248,0.939941976,1.816535258,1.181858559,-2.080169966,-2.704185283,-1.937766323,-2.16037452,-3.340851797,0.629741637,-2.467103339,
Slovak Republic,SVK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,27.74001361,28.59691259,27.0937681,27.97281159,28.36653647,29.41685446,29.84645544,29.24033271,30.58215652,32.0426493,31.92698426,34.28624276,33.5447191,33.05655413,29.43670212,30.61908271,30.48420715,30.82072912,28.6486439,30.52335052,30.57187221,29.34163932,28.72403606,29.30406783,29.79448425,28.16605726,28.18949926,
Slovak Republic,SVK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,56.59776407,56.67103318,58.76883287,57.94860733,58.43392209,57.20541888,57.47083531,58.15053778,56.52243429,54.88930044,54.8383141,53.40562628,53.71658711,54.52980582,58.95802326,58.45653309,57.7074567,58.16834106,59.61117339,57.01964693,57.27120474,58.53540723,58.78287623,58.13933406,57.94136318,59.75706726,59.13682514,
Slovak Republic,SVK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,2.254843656,2.300278484,2.067548679,2.124670534,1.644106718,1.710305594,2.120217679,2.042899048,1.81038353,1.667481498,1.618786276,1.848296064,2.295997527,2.533200864,2.085133284,1.568381926,1.881437742,1.9018644,2.222306257,2.748751338,2.195880171,2.242380585,2.090373888,2.145052112,1.671004933,1.729738819,1.743712972,
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,66.13,64.174,62.17,59.89,59.82,60.15,59.67,59.31,59.33,59.75,60.48,59.74,60.08,60.1,59.49,59.14,58.85,59.3,58.87,58.99,58.77,59.21,59.28,59.35,59.64,60.05,59.95,59.79,59.69,59.04,60.61,61.752
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,66.11,,62.17,59.89,59.82,60.15,59.67,59.31,59.33,59.75,60.48,59.74,60.14,60.05,59.48,59.15,58.86,59.32,58.88,59.01,58.79,59.21,59.3,59.7,59.67,60.08,59.97,59.81,59.7,59.04,60.52,
Slovak Republic,SVK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,37.06398228,47.43738583,53.94445171,53.36995841,47.47811516,45.67213181,44.10518805,38.61380134,36.60979828,34.99149159,34.03770555,42.04436507,45.56012091,48.58053773,58.48775229,63.21077128,65.8810865,64.83448553,66.41586188,64.35388113,63.78348018,63.14502156,78.43617593,80.70313057,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.451079244,-4.321369905,8.211062592,
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,114.8329356,209.9337312,31.76213063,20.99181805,13.46372962,9.864450615,8.359679907,7.891166829,6.155587545,8.911744187,8.379665875,7.480777707,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061,8.833698867
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.08,7.673,8.51,8.24,7.15,6.88,6.65,7.39,7.32,6.92,5.68,5.92,6.48,6.01,6.51,5.95,4.82,4.37,5.86,7.24,8.17,8.84,10.1,9.67,8.96,8,6.56,5.11,4.45,4.97,4.74,4.18
Slovenia,SVN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.08,,8.51,8.24,7.15,6.91,6.65,7.39,7.32,6.92,6.39,6.35,6.71,6.33,6.55,5.99,4.87,4.41,5.89,7.26,8.2,8.88,10.14,9.72,9,8.02,6.57,5.13,4.45,4.99,4.74,
Slovenia,SVN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,-0.350783131,0.257122806,0.243219923,-0.533725106,-3.069385778,-2.698423105,0.149930711,1.037893311,-0.727862609,-2.593362164,-1.879502176,-1.761016175,-4.191238728,-5.282337084,-1.078335725,-0.76023103,-0.836484216,1.288282761,3.290425445,5.097470313,3.81907245,4.787422597,6.245876901,5.960913096,5.945574355,7.556356271,3.841305003,
Slovenia,SVN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,29.60813612,30.06708907,30.82797993,31.18167237,31.01608938,30.46787158,30.55059127,29.96705751,30.24665756,30.25487121,29.79048288,30.12192019,30.65368865,29.78825861,27.37381874,26.50608877,26.80882794,27.39458938,27.48895447,28.13684658,28.02676657,27.96565862,28.34251684,28.30314312,28.9004057,29.23206055,28.48174922,
Slovenia,SVN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,52.2404058,52.25603911,52.52685084,51.95832819,52.27556129,53.77534819,54.40513584,54.38825171,55.03036061,55.04893571,55.60835683,55.61820255,54.91316567,55.93483078,58.31627795,58.75645547,58.11539296,57.46210163,56.97339189,56.28847488,56.33595153,56.66835554,56.70179438,56.55818085,56.42431422,57.07946979,57.70800023,
Slovenia,SVN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,4.029766656,3.753266676,3.75289153,3.579359719,2.992258767,3.085563229,2.788071252,2.979202811,2.252069756,2.429630838,2.425202989,2.119147676,2.048070199,1.827913622,1.815913186,1.893864051,2.142605668,1.963505529,1.971225204,2.017096535,2.096596213,1.98017136,1.839724171,2.245374796,2.00983378,2.093739799,1.689430454,
Slovenia,SVN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,57.611,57.699,57.649,57.569,57.515,57.48,58.33,59.58,57.88,57.41,57.67,58.11,56.45,58.97,59.25,59.29,59.69,59.49,59.43,59.17,57.92,57.54,57.24,57.67,57.32,56.6,58.43,58.81,58.07,57.76,58.48,59.242
Slovenia,SVN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,60.58,,52.48,57.44,58.67,57.51,58.33,59.59,57.88,57.41,58.15,57.46,56.56,58.98,59.28,59.32,59.73,59.51,59.46,59.19,57.95,57.57,57.27,57.71,57.34,56.61,58.43,58.82,58.08,57.79,58.48,
Slovenia,SVN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.000001553,12.69999825,3.999999535,8.100001226,10.08861539,1.609907635,-0.914077188,1.291512249,-0.485730728,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683299966,7.357841934,4.138280318,3.639672429,6.225969544,2.864267902,9.708388169,7.429949617,2.466001387,5.237740178,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.749514287,-3.382047485,-0.202448665,
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.05013078,10.75116037,9.168662333,13.25603259,9.629219701,11.77435639,8.084001355,12.39950381,8.020368393,7.88956187,6.925837321,10.92963419,8.269463493,6.985842027,7.330663416,11.21998702,7.666020135,17.3200652,7.092717169,1.051481633,7.34270706,5.912006025,5.391363886,5.165902379,-0.574469286,0.512485626,0.48868676,3.46147485,1.63485544,2.963549921,-0.115437894,
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.398,1.307,1.475,1.422,1.409,1.593,1.673,1.651,1.719,2.112,1.972,1.874,1.691,1.722,1.783,1.836,1.886,1.894,2.02,1.568,1.288,1.055,0.69,0.734,0.733,0.691,0.698,0.714,0.744,0.892,0.988,1.543
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,2.02,,,,0.69,,,,,,,,,
Solomon Islands,SLB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-15.75187802,0.482380298,-2.54508895,-0.852274432,1.776247148,2.855710725,-7.199086953,1.774396271,4.400393947,-9.758662221,-15.83332751,-19.50772955,-9.557805408,-4.043026228,-16.31545535,-6.833165293,-11.53048356,-10.25267496,-7.397061594,-16.05056819,-1.764491282,2.226641293,-2.997585398,-3.711131129,-2.7580618,-3.537812081,-4.27499541,-2.959809601,-9.510983611,-1.631323729,-4.792658441,
Solomon Islands,SLB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,9.50877193,9.674840846,8.59956762,9.325101128,9.984211713,10.26433915,11.82190852,12.9725252,18.65059352,18.24490966,15.64766398,16.86040019,15.55203493,15.55671081,17.60230488,17.60163772,18.12150521,17.24498692,,
Solomon Islands,SLB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,37.29186603,37.99137857,45.2173913,46.64040877,47.70318021,48.06982544,48.84262113,48.45367941,46.1049265,47.70633783,50.17944813,48.11224024,51.09209115,49.65798402,49.32199296,48.15405811,49.17183013,48.63596735,,
Solomon Islands,SLB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,62.53202324,64.67323432,60.51951024,51.79198613,46.77659302,43.25802033,42.62786072,36.69543411,33.59829241,34.40592836,23.90118813,30.0235634,35.8277512,35.5419795,31.24669709,30.69618906,30.81723179,31.53782211,30.43243743,32.46444843,32.8224368,33.33753943,33.6180364,34.75833223,33.22256248,34.44693736,33.2801394,33.96875559,32.67115007,34.11983831,,
Solomon Islands,SLB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,83.271,82.846,82.845,82.657,82.395,82.548,82.816,82.959,83.182,84.13,84.712,85.025,84.899,84.765,84.68,84.622,84.575,84.463,84.493,84.249,84.065,84.125,84.025,84.114,84.183,84.05,83.94,83.896,83.981,83.213,83.857,83.635
Solomon Islands,SLB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,,,,,,,,,,62.87,,,,85.96,,,,,,,,,
Solomon Islands,SLB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,13.92680834,11.59243936,10.1052824,8.720339804,6.737625634,6.259588741,8.402457923,7.685645856,7.74418283,11.46390032,,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,7.794200253,15.04994147,8.53229304,2.349582763,7.530969253,7.456521543,2.489374346,4.049110488,
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.674,19.802,19.61,19.884,19.566,19.488,19.556,19.459,19.424,19.401,19.374,19.34,19.323,19.312,19.295,19.287,19.174,19.175,19.174,19.174,19.173,19.161,19.066,19.01,18.877,18.931,18.975,18.87,18.828,19.567,19.931,20.047
Somalia,SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.83,,,
Somalia,SOM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,33.442,33.505,33.554,33.615,33.716,33.842,33.968,34.094,34.205,34.286,34.399,34.462,34.488,34.498,34.501,34.552,34.599,34.63,34.629,34.591,34.578,34.522,34.44,34.354,34.276,34.206,34.146,34.091,34.03,33.707,33.866,33.967
Somalia,SOM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03,,,
Somalia,SOM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
